"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Jan-2022","EQ","792.20","802.30","786.25","785.05","794.50","793.25","795.26","867.00","512.00",12250210,"9,742,137,042.85",191092
"06-Jan-2022","EQ","775.05","792.50","774.00","788.05","786.80","785.05","781.94","867.00","512.00",13018067,"10,179,410,575.90",216014
"05-Jan-2022","EQ","773.00","795.85","771.20","772.85","787.00","788.05","786.85","867.00","512.00",19741360,"15,533,584,419.45",328782
"04-Jan-2022","EQ","767.95","778.00","763.60","764.70","773.45","772.85","772.69","867.00","512.00",12114437,"9,360,694,598.65",249942
"03-Jan-2022","EQ","743.05","766.00","743.00","740.15","765.50","764.70","756.87","867.00","512.00",9653095,"7,306,129,276.45",245297
"31-Dec-2021","EQ","736.55","746.25","736.55","735.70","740.80","740.15","741.65","867.00","512.00",6973055,"5,171,551,586.05",170712
"30-Dec-2021","EQ","733.30","740.50","729.00","735.70","736.00","735.70","736.01","867.00","512.00",14326182,"10,544,252,583.85",173530
"29-Dec-2021","EQ","738.00","744.95","731.90","735.80","732.85","735.70","739.52","867.00","512.00",7143073,"5,282,469,404.85",119283
"28-Dec-2021","EQ","740.40","742.45","732.50","736.00","736.50","735.80","737.61","867.00","512.00",17833655,"13,154,200,658.05",149087
"27-Dec-2021","EQ","724.00","738.75","716.10","727.10","736.50","736.00","730.51","867.00","512.00",7955163,"5,811,333,268.75",157237
"24-Dec-2021","EQ","733.90","733.90","719.60","731.30","728.00","727.10","725.74","867.00","488.20",8800690,"6,387,037,609.75",201257
"23-Dec-2021","EQ","739.05","739.50","727.95","732.80","728.80","731.30","734.17","867.00","488.20",9994049,"7,337,357,874.40",173446
"22-Dec-2021","EQ","726.25","734.95","720.05","720.35","733.70","732.80","727.56","867.00","488.20",9843359,"7,161,672,551.70",152755
"21-Dec-2021","EQ","720.00","728.95","716.15","709.95","721.00","720.35","723.36","867.00","488.20",14563335,"10,534,552,281.40",190336
"20-Dec-2021","EQ","718.10","720.20","698.20","728.30","710.00","709.95","708.41","867.00","488.20",16900016,"11,972,204,502.90",377207
"17-Dec-2021","EQ","742.00","742.00","726.05","741.15","729.20","728.30","731.28","867.00","488.20",13227787,"9,673,196,333.25",202468
"16-Dec-2021","EQ","757.90","757.90","738.95","752.25","741.95","741.15","746.16","867.00","488.20",14123215,"10,538,128,058.50",209571
"15-Dec-2021","EQ","757.60","759.50","750.90","758.65","751.55","752.25","755.20","867.00","488.20",7358740,"5,557,341,088.65",145351
"14-Dec-2021","EQ","751.05","764.35","746.30","754.00","757.80","758.65","756.34","867.00","488.20",17488089,"13,227,025,251.80",236748
"13-Dec-2021","EQ","763.00","769.70","752.50","758.00","754.85","754.00","761.71","867.00","488.20",16855546,"12,838,969,674.65",229658
"10-Dec-2021","EQ","756.50","759.80","751.05","755.00","757.35","758.00","755.25","867.00","488.20",7627774,"5,760,908,575.50",117956
"09-Dec-2021","EQ","759.05","763.00","748.40","753.40","754.30","755.00","755.98","867.00","488.20",16007459,"12,101,308,616.85",220895
"08-Dec-2021","EQ","747.90","758.80","744.10","734.65","753.55","753.40","751.77","867.00","488.20",33432411,"25,133,481,383.80",362183
"07-Dec-2021","EQ","717.00","740.95","712.00","709.55","734.15","734.65","730.19","867.00","488.20",30513303,"22,280,542,268.70",379455
"06-Dec-2021","EQ","719.00","726.80","707.50","716.30","708.95","709.55","717.87","867.00","488.20",20129080,"14,450,100,739.90",350214
"03-Dec-2021","EQ","720.50","729.50","715.10","722.40","717.15","716.30","722.33","867.00","472.20",20130259,"14,540,695,393.25",363633
"02-Dec-2021","EQ","724.60","727.10","715.20","727.70","723.50","722.40","721.16","867.00","472.20",21924640,"15,811,142,521.00",396183
"01-Dec-2021","EQ","716.40","732.75","715.00","714.35","727.05","727.70","725.68","867.00","472.20",15214913,"11,041,156,334.05",267019
"30-Nov-2021","EQ","716.75","732.30","711.10","718.40","712.00","714.35","719.11","867.00","472.20",23965914,"17,234,095,070.85",283945
"29-Nov-2021","EQ","726.75","727.75","710.50","722.20","718.25","718.40","720.84","867.00","472.20",15878074,"11,445,480,673.90",280903
"26-Nov-2021","EQ","739.00","742.05","718.60","751.05","720.45","722.20","729.89","867.00","465.80",18987552,"13,858,808,906.30",328322
"25-Nov-2021","EQ","754.90","754.95","745.30","760.20","752.60","751.05","750.35","867.00","465.80",17749726,"13,318,539,671.75",252561
"24-Nov-2021","EQ","750.25","772.25","746.70","751.85","758.00","760.20","762.29","867.00","465.80",23186419,"17,674,666,964.25",336623
"23-Nov-2021","EQ","740.95","757.95","731.20","752.00","753.00","751.85","746.70","867.00","465.80",24913042,"18,602,573,811.95",333977
"22-Nov-2021","EQ","768.30","770.45","740.25","762.90","756.35","752.00","755.06","867.00","465.80",20403786,"15,405,990,461.00",304519
"18-Nov-2021","EQ","764.90","767.50","756.40","761.30","761.20","762.90","762.26","867.00","465.80",20644385,"15,736,422,334.90",261386
"17-Nov-2021","EQ","760.90","771.95","756.30","764.05","759.95","761.30","764.78","867.00","465.80",11657214,"8,915,156,891.20",175725
"16-Nov-2021","EQ","773.30","775.75","762.00","773.30","762.35","764.05","767.52","867.00","465.80",12785837,"9,813,353,301.50",221709
"15-Nov-2021","EQ","777.00","784.55","771.55","776.60","772.95","773.30","777.22","867.00","465.80",10934583,"8,498,572,067.25",165917
"12-Nov-2021","EQ","772.70","779.90","771.20","771.45","777.60","776.60","775.65","867.00","449.00",15380106,"11,929,554,753.20",149605
"11-Nov-2021","EQ","776.70","777.00","766.10","780.90","771.25","771.45","771.69","867.00","449.00",9221059,"7,115,804,054.35",189648
"10-Nov-2021","EQ","782.55","784.30","773.10","786.55","780.90","780.90","777.66","867.00","449.00",9507347,"7,393,475,364.05",173605
"09-Nov-2021","EQ","784.00","788.60","779.20","780.15","787.90","786.55","784.82","867.00","449.00",10084357,"7,914,376,897.25",182757
"08-Nov-2021","EQ","793.00","793.00","773.15","782.10","781.95","780.15","780.38","867.00","449.00",13967995,"10,900,279,641.40",271573
"04-Nov-2021","EQ","788.50","789.00","779.00","785.95","780.00","782.10","784.28","867.00","407.00",3149310,"2,469,950,508.05",103495
"03-Nov-2021","EQ","806.00","806.00","780.45","800.95","784.50","785.95","792.45","867.00","407.00",11839149,"9,381,939,743.00",207366
"02-Nov-2021","EQ","809.00","810.00","798.00","803.90","799.70","800.95","803.50","867.00","407.00",9452457,"7,595,038,624.40",183122
"01-Nov-2021","EQ","807.70","809.70","793.00","802.05","805.95","803.90","801.26","867.00","407.00",11406421,"9,139,503,038.60",256061
"29-Oct-2021","EQ","798.00","808.75","783.90","798.70","806.50","802.05","799.49","867.00","388.05",15701200,"12,552,925,365.00",270217
"28-Oct-2021","EQ","830.10","831.95","796.25","835.00","801.80","798.70","811.09","867.00","388.05",18750423,"15,208,262,727.95",273726
"27-Oct-2021","EQ","828.75","849.00","824.20","829.40","832.90","835.00","839.93","867.00","388.05",22898400,"19,233,076,534.25",323390
